Date,Open,High,Low,Close,Adj Close,Volume
2015-06-23,146.0308307760397,146.24207881235697,143.39455855266047,145.18296933713427,145.18296933713427,1274198
2015-06-24,146.59664988351585,146.19491100558662,144.6003979871269,145.6480055361293,145.6480055361293,3623207
2015-06-25,147.01712727380658,147.6490231222471,145.98660797415633,146.93878040968332,146.93878040968332,3101860
2015-06-26,147.52004856959286,148.25539963475063,146.05181876390517,147.00828324750017,147.00828324750017,4907745
2015-06-27,149.32622775270312,149.65542310084544,148.7478625417251,149.23858436323616,149.23858436323616,4990159
2015-06-28,148.22323639394125,149.55932616402686,149.08443731888664,148.89159911337921,148.89159911337921,3673598
2015-06-29,152.81594117878183,154.0047328563101,152.2836174641842,153.02185286326366,153.02185286326366,4043948
2015-06-30,154.07631786829714,153.83956998460104,153.10198799033293,154.01035388491115,154.01035388491115,3125234
2015-07-01,152.547343690915,152.38216479581143,151.8450066437847,152.77461755028673,152.77461755028673,1034024
2015-07-02,151.10895216447756,152.1913374675939,150.4804711866489,151.21827880319506,151.21827880319506,3058350
2015-07-03,151.94628764730527,153.0379945663433,150.77784054588562,151.99198742605984,151.99198742605984,4123103
2015-07-04,151.66635399913835,153.5389033154973,150.96689252744412,151.70679324807108,151.70679324807108,3382757
2015-07-05,152.85392323445794,153.7068414271426,152.2532001573751,152.8277939892092,152.8277939892092,2053927
2015-07-06,153.05734789287123,154.79752028469858,152.89249345785677,153.58765042606953,153.58765042606953,2540845
2015-07-07,153.16989898252027,154.23067073529123,152.9571780240866,153.52840705708422,153.52840705708422,3966212
2015-07-08,151.66592434713164,153.25683009077414,151.7250902846559,152.3082164799816,152.3082164799816,1104720
2015-07-09,150.57485341779594,151.7195740638276,148.39999730182961,150.08594564295282,150.08594564295282,2697365
2015-07-10,148.41334974393212,149.20417680578947,148.98460829405,149.4661732148523,149.4661732148523,4578662
2015-07-11,151.37756657799594,151.80757953512332,149.66526398350624,150.80077140633747,150.80077140633747,2945640
2015-07-12,151.8650867211642,153.03970538757147,149.8239924410308,151.17191202253278,151.17191202253278,3617903
2015-07-13,149.2022135609735,150.29432096406947,148.0010779405373,149.3533038544648,149.3533038544648,4760593
2015-07-14,148.36150669932795,151.28836172485802,149.07984604847786,149.6630752432416,149.6630752432416,1126875
2015-07-15,150.1103960318512,150.77644523807012,149.3797638492224,150.29105131283484,150.29105131283484,3843724
2015-07-16,148.98317307788872,149.79924141145128,147.37428076654044,149.01526515853314,149.01526515853314,2935025
2015-07-17,148.79055370748696,150.1126151686457,148.73487172504755,149.29585281745142,149.29585281745142,1668137
2015-07-18,149.1755566982163,149.12437035544104,147.913361829721,149.43316589512042,149.43316589512042,4890944
2015-07-19,148.53380804780616,147.9846215344494,147.0386211276336,147.7687104483745,147.7687104483745,3236532
2015-07-20,148.6878550700478,148.60695394920492,147.67464095173344,148.3553914888969,148.3553914888969,4713457
2015-07-21,148.78428622126023,150.45760131746553,148.8893568192968,149.24656827844927,149.24656827844927,3735122
2015-07-22,150.12234555841448,152.15722169605422,151.01198753644562,150.9211451432122,150.9211451432122,3178017
2015-07-23,152.38833956245966,153.51386644261783,151.06951005831428,152.55184822126455,152.55184822126455,1013882
2015-07-24,150.42861577965368,151.74739561775675,149.70910724129737,150.5353441693289,150.5353441693289,1114883
2015-07-25,149.42670620313785,149.89653190309534,148.2404389619341,149.1786066094562,149.1786066094562,2970794
2015-07-26,149.7335011539854,151.402125345039,149.4180343532497,150.00115951026922,150.00115951026922,2271234
2015-07-27,151.07758822431848,151.62623265795358,150.12967282210434,150.82183843663753,150.82183843663753,3271656
2015-07-28,152.6119869861267,152.47334198980997,150.66813684472828,151.6444099660966,151.6444099660966,4358089
2015-07-29,157.8812577133008,158.14071088544748,156.45305610777325,157.47350720207868,157.47350720207868,4503387
2015-07-30,158.35579871445304,159.52206820693664,157.0216175405264,158.37984296811842,158.37984296811842,2683489
2015-07-31,160.04161619286268,160.72259202008286,159.82712221959258,160.13319142838932,160.13319142838932,1997670
2015-08-01,161.4358575065392,162.90240976222816,161.0437961644289,161.61419407362914,161.61419407362914,3747374
2015-08-02,163.2316014068139,162.87520638022983,162.3001650494854,162.64128095058783,162.64128095058783,2459450
2015-08-03,161.90472036065165,162.4689189562632,161.26317901538954,162.2183770836273,162.2183770836273,3821757
2015-08-04,163.4294422688672,164.55054429193046,162.27841318002,163.40683091436722,163.40683091436722,2802578
2015-08-05,162.3231920435014,163.05332098526935,160.95843555924623,162.29759309256085,162.29759309256085,1367209
2015-08-06,161.74147308604506,162.56541947437427,161.37182397432116,161.99236518245084,161.99236518245084,3608567
2015-08-07,160.62808708676513,162.5593487269449,159.99442324844304,161.31431986070717,161.31431986070717,3855091
2015-08-08,161.6486183215955,161.98350036274363,161.61146260426995,161.48713106978667,161.48713106978667,4404397
2015-08-09,164.97861693386923,165.70901829264673,163.5552976292502,165.00911891979692,165.00911891979692,4851896
2015-08-10,162.5083413656276,163.75783510594488,161.59505119051556,162.2582211309093,162.2582211309093,4185258
2015-08-11,163.0708112632515,164.9071825893764,163.32103877007796,163.33761141647108,163.33761141647108,3237058
2015-08-12,161.57894825909312,162.55473671482176,160.4680824893185,160.9685376096866,160.9685376096866,4553302
2015-08-13,159.87225292039653,160.9695769225355,159.59847666724835,160.31063981100246,160.31063981100246,2975952
2015-08-14,162.85008584846247,163.40941715894576,160.70982388297256,161.9940657064535,161.9940657064535,2369414
2015-08-15,161.26666748018255,162.46600932121234,160.64960114081285,162.1404857350967,162.1404857350967,1087193
2015-08-16,160.79125360048118,160.92041713084168,160.1588936226615,160.57386856820273,160.57386856820273,2696362
2015-08-17,159.7886283455761,159.17568507800058,159.50398662470025,159.55091300431278,159.55091300431278,1181393
2015-08-18,160.22253109374435,162.25674372866405,159.6008846324757,160.6203096277148,160.6203096277148,1745723
2015-08-19,159.7869566490696,159.94276975560106,158.20522892633093,159.5747596801391,159.5747596801391,2253357
2015-08-20,160.5892068993921,160.6861812746385,157.92036284923753,159.94944756451204,159.94944756451204,3375981
2015-08-21,158.95939590469075,160.41264315340365,158.7774229025365,160.06780532436778,160.06780532436778,3213406
2015-08-22,159.39177720670446,160.2879874271241,158.2835763817095,159.14040480295904,159.14040480295904,3763868
2015-08-23,161.15968552678203,163.01850410658838,162.40588255736543,162.40632093694705,162.40632093694705,4448456
2015-08-24,162.92436706866243,163.55479102520758,162.94376631654052,163.40719947042405,163.40719947042405,4649397
2015-08-25,161.23406877288812,161.4403168725307,159.77202829279105,160.41948559043766,160.41948559043766,2231010
2015-08-26,160.45827604589576,160.83230205018668,159.74910723194122,160.7491670625918,160.7491670625918,1535632
2015-08-27,159.21954738323473,160.18778450278145,158.71490450681122,159.8064873654392,159.8064873654392,2687355
2015-08-28,161.0361685031412,160.88169281032052,161.03796116638753,161.13513736763355,161.13513736763355,3141771
2015-08-29,161.03030942906625,160.08437720388568,159.2967255303637,159.99635625998448,159.99635625998448,3595902
2015-08-30,158.95841047418114,160.76351618264437,158.02295125182363,159.87425159778414,159.87425159778414,4777123
2015-08-31,160.15607756043516,160.49946449720338,159.54496269230623,160.68173251625484,160.68173251625484,3571699
2015-09-01,162.77908114909982,162.08979244519915,160.8012572916242,162.03036530751,162.03036530751,1226351
2015-09-02,161.2087718686952,161.07873623885996,159.20678869233762,160.27992069692635,160.27992069692635,3087356
2015-09-03,159.7764532310198,160.3563653951184,159.30962417330747,159.82816884316492,159.82816884316492,4278743
2015-09-04,158.54622452516017,160.96176919440313,158.31202843552637,159.1657508764235,159.1657508764235,4366985
2015-09-05,159.2836787784675,159.9527053005751,157.3973243240611,158.23575702756293,158.23575702756293,1715577
2015-09-06,161.73115958385915,161.299977156609,160.79067496864718,160.93393838798457,160.93393838798457,1112319
2015-09-07,161.93088444830713,162.66997976362774,160.44318040953266,161.591410954426,161.591410954426,4559965
2015-09-08,159.3438838484547,160.92472630136317,159.8821847858671,159.75008502292343,159.75008502292343,3891932
2015-09-09,161.15236327308656,161.67813851449338,160.04122414782003,161.1768779435056,161.1768779435056,4354086
2015-09-10,164.32993219850215,164.46234147077544,163.65471133733084,164.41011223902456,164.41011223902456,4609865
2015-09-11,166.17423578215906,166.80266090519723,165.06820833214988,166.00881012985127,166.00881012985127,1671999
2015-09-12,164.50525589998594,164.4933323435132,163.04146474767074,163.77975518092026,163.77975518092026,4230758
2015-09-13,163.54311259218957,163.68552182313556,162.52570006915744,163.10340407162087,163.10340407162087,3554934
2015-09-14,164.5150827569084,166.07492922948305,164.47068841544524,165.0537707954008,165.0537707954008,3794523
2015-09-15,164.7305148219824,164.46690179346984,162.86570793166234,164.04226659697264,164.04226659697264,3867089
2015-09-16,164.91456180919857,164.9819969654024,163.3965384004682,164.75799573919198,164.75799573919198,4380136
2015-09-17,166.31347971726544,166.82448830451088,166.42153271478884,165.96994681933597,165.96994681933597,4512437
2015-09-18,165.36282154160816,165.6225361582533,163.58755894216858,164.62955111196885,164.62955111196885,4131761
2015-09-19,164.03447295311938,164.80194060592612,164.13986929721216,164.59026307787616,164.59026307787616,3902224
2015-09-20,159.76044927841932,161.04240737326808,158.17454141251096,159.77836206777255,159.77836206777255,4181130
2015-09-21,158.02605333009151,158.2065400368831,157.35197424581878,158.29178060577112,158.29178060577112,2113664
2015-09-22,157.17899866599865,158.47387164932354,157.09932868669014,157.96292837868137,157.96292837868137,1395107
2015-09-23,156.31460859453657,156.8122493376353,155.577661140698,156.1412536057341,156.1412536057341,3256483
2015-09-24,159.89564883742375,159.12175870530558,156.47864349113556,158.63987056163154,158.63987056163154,3553389
2015-09-25,155.6246196224377,157.062128257915,155.82772880122977,156.5446584946906,156.5446584946906,4305787
2015-09-26,155.91845145912038,157.67012900579917,154.55972103696118,155.93459176464512,155.93459176464512,4329416
2015-09-27,156.50097409811167,156.55526058605483,155.54287548617174,156.18070263057427,156.18070263057427,2965996
2015-09-28,158.45415166500155,160.4132234254094,157.07444796575436,158.39261256417345,158.39261256417345,4287483
2015-09-29,156.23225531114642,157.3073827272698,155.0610779894415,156.28881933740428,156.28881933740428,3551451
2015-09-30,157.4339567839138,158.9295925342927,157.1467511604401,158.08356496563673,158.08356496563673,2844975
2015-10-01,158.2653079286362,159.18703473385995,156.8227498223645,158.1489145571661,158.1489145571661,1601952
